date	ARs	date
1982-11-12	9.001869999999997	1982-11-12 06:00:00
1982-11-15	4.00291	1982-11-15 18:00:00
1982-11-16	12.001010000000008	1982-11-16 18:00:00
1982-11-17	5.002099999999999	1982-11-17 18:00:00
1982-11-18	4.001540000000006	1982-11-18 00:00:00
1982-12-02	7.003079999999997	1982-12-02 12:00:00
1982-12-07	6.003109999999992	1982-12-07 06:00:00
1982-12-14	4.001180000000005	1982-12-14 18:00:00
1982-12-15	4.001119999999986	1982-12-15 00:00:00
1982-12-17	14.000229999999988	1982-12-17 18:00:00
1982-12-31	5.000460000000004	1982-12-31 18:00:00
1983-01-04	7.0024899999999946	1983-01-04 18:00:00
1983-01-05	4.003640000000004	1983-01-05 12:00:00
1983-01-23	8.001800000000003	1983-01-23 18:00:00
1983-01-30	8.000720000000001	1983-01-30 18:00:00
1983-02-01	4.002030000000005	1983-02-01 00:00:00
1983-02-03	4.000789999999995	1983-02-03 12:00:00
1983-02-13	8.003320000000002	1983-02-13 06:00:00
1983-02-16	6.001990000000006	1983-02-16 00:00:00
1983-02-17	5.002430000000004	1983-02-17 06:00:00
1983-02-21	5.0001100000000065	1983-02-21 18:00:00
1983-02-22	5.00027	1983-02-22 00:00:00
1983-02-23	3.0021999999999878	1983-02-23 18:00:00
1983-02-24	7.001599999999996	1983-02-24 12:00:00
1983-03-06	4.002029999999991	1983-03-06 18:00:00
1983-03-13	7.000130000000013	1983-03-13 06:00:00
1983-03-17	5.003380000000007	1983-03-17 18:00:00
1983-03-18	7.000370000000004	1983-03-18 18:00:00
1983-03-19	8.002870000000001	1983-03-19 18:00:00
1983-03-20	6.001810000000006	1983-03-20 12:00:00
1983-03-23	8.001280000000008	1983-03-23 00:00:00
1983-03-26	6.00236000000001	1983-03-26 18:00:00
1983-03-27	6.002659999999992	1983-03-27 12:00:00
1983-03-28	2.0090700000000083	1983-03-28 12:00:00
1983-03-31	4.000709999999998	1983-03-31 18:00:00
1983-04-07	6.000249999999994	1983-04-07 12:00:00
1983-04-17	5.002289999999988	1983-04-17 18:00:00
1983-04-18	6.001599999999996	1983-04-18 06:00:00
1983-04-20	5.002430000000004	1983-04-20 18:00:00
1983-05-01	5.0022400000000005	1983-05-01 18:00:00
1983-05-25	3.0001200000000097	1983-05-25 12:00:00
1983-05-30	6.002669999999995	1983-05-30 18:00:00
1983-05-31	11.001260000000002	1983-05-31 06:00:00
1983-06-01	4.00188	1983-06-01 18:00:00
1983-06-10	3.0041200000000003	1983-06-10 18:00:00
1983-06-11	4.002619999999979	1983-06-11 18:00:00
1983-06-12	4.001090000000005	1983-06-12 18:00:00
1983-06-15	6.000619999999998	1983-06-15 18:00:00
1983-06-16	5.001839999999987	1983-06-16 18:00:00
1983-06-17	7.000709999999998	1983-06-17 06:00:00
1983-07-01	3.000699999999995	1983-07-01 00:00:00
1983-07-02	18.001170000000002	1983-07-02 18:00:00
1983-07-03	14.001139999999992	1983-07-03 06:00:00
1983-07-04	8.003179999999986	1983-07-04 18:00:00
1983-07-05	15.00363999999999	1983-07-05 06:00:00
1983-07-13	6.002299999999991	1983-07-13 18:00:00
1983-07-16	6.003160000000008	1983-07-16 18:00:00
1983-07-17	6.002620000000007	1983-07-17 00:00:00
1983-07-20	13.001080000000002	1983-07-20 18:00:00
1983-07-21	12.001360000000005	1983-07-21 00:00:00
1983-07-25	4.002800000000008	1983-07-25 00:00:00
1983-07-26	4.0013700000000085	1983-07-26 06:00:00
1983-07-31	8.00209000000001	1983-07-31 18:00:00
1983-08-01	8.005390000000006	1983-08-01 18:00:00
1983-08-02	12.00184999999999	1983-08-02 18:00:00
1983-08-03	6.002640000000014	1983-08-03 18:00:00
1983-08-04	6.002859999999998	1983-08-04 00:00:00
1983-08-07	5.004829999999998	1983-08-07 18:00:00
1983-08-08	6.002820000000014	1983-08-08 06:00:00
1983-08-09	5.0013700000000085	1983-08-09 18:00:00
1983-08-10	13.000769999999989	1983-08-10 06:00:00
1983-08-12	6.003260000000012	1983-08-12 12:00:00
1983-08-19	4.001560000000012	1983-08-19 18:00:00
1983-08-26	14.00014999999999	1983-08-26 18:00:00
1983-09-07	5.0012299999999925	1983-09-07 18:00:00
1983-09-08	12.000339999999994	1983-09-08 06:00:00
1983-09-27	4.002739999999989	1983-09-27 18:00:00
1983-09-28	7.002739999999989	1983-09-28 18:00:00
1983-09-29	5.001139999999992	1983-09-29 12:00:00
1983-10-01	11.001149999999996	1983-10-01 06:00:00
1983-10-13	4.003160000000008	1983-10-13 06:00:00
1983-10-26	7.001239999999996	1983-10-26 12:00:00
1983-10-28	5.002010000000041	1983-10-28 18:00:00
1983-10-29	11.000819999999976	1983-10-29 06:00:00
1983-11-01	2.0010800000000017	1983-11-01 12:00:00
1983-11-02	6.002200000000016	1983-11-02 12:00:00
1983-11-03	4.002409999999998	1983-11-03 12:00:00
1983-11-13	3.0025300000000072	1983-11-13 18:00:00
1983-11-14	11.001589999999993	1983-11-14 18:00:00
1983-11-15	6.001139999999992	1983-11-15 00:00:00
1983-11-27	4.002309999999994	1983-11-27 00:00:00
1983-12-02	6.001820000000009	1983-12-02 18:00:00
1983-12-03	3.0005099999999914	1983-12-03 18:00:00
1983-12-13	7.0005199999999945	1983-12-13 12:00:00
1984-01-19	4.0042899999999975	1984-01-19 18:00:00
1984-01-20	2.0000300000000095	1984-01-20 12:00:00
1984-01-21	6.000589999999988	1984-01-21 18:00:00
1984-01-22	7.000630000000001	1984-01-22 12:00:00
1984-02-07	4.001219999999989	1984-02-07 12:00:00
1984-02-08	14.000280000000004	1984-02-08 18:00:00
1984-02-09	6.00030000000001	1984-02-09 00:00:00
1984-02-13	6.002129999999994	1984-02-13 18:00:00
1984-02-14	5.001650000000012	1984-02-14 18:00:00
1984-02-15	4.002630000000011	1984-02-15 06:00:00
1984-02-16	5.001999999999995	1984-02-16 18:00:00
1984-02-20	5.001589999999993	1984-02-20 18:00:00
1984-02-21	3.0019100000000094	1984-02-21 06:00:00
1984-03-03	3.0009299999999826	1984-03-03 06:00:00
