date	ARs	date
1987-12-04	4.003399999999999	1987-12-04 12:00:00
1987-12-05	5.001900000000006	1987-12-05 18:00:00
1987-12-06	4.00157999999999	1987-12-06 06:00:00
1987-12-07	2.0010599999999954	1987-12-07 06:00:00
1987-12-22	3.0033400000000086	1987-12-22 18:00:00
1987-12-23	3.001170000000002	1987-12-23 18:00:00
1987-12-24	7.001640000000009	1987-12-24 06:00:00
1987-12-30	6.0001700000000255	1987-12-30 18:00:00
1988-01-04	8.003799999999998	1988-01-04 12:00:00
1988-01-05	6.0016099999999994	1988-01-05 06:00:00
1988-01-30	4.002170000000007	1988-01-30 18:00:00
1988-01-31	5.001830000000012	1988-01-31 12:00:00
1988-02-07	5.001560000000012	1988-02-07 12:00:00
1988-02-09	2.0029399999999953	1988-02-09 12:00:00
1988-02-10	9.003299999999996	1988-02-10 18:00:00
1988-02-12	3.00157999999999	1988-02-12 12:00:00
1988-02-13	4.0009299999999826	1988-02-13 12:00:00
1988-02-20	6.001640000000009	1988-02-20 18:00:00
1988-02-21	7.0019399999999905	1988-02-21 18:00:00
1988-02-23	7.002890000000008	1988-02-23 18:00:00
1988-02-24	6.002640000000014	1988-02-24 00:00:00
1988-03-07	8.002839999999992	1988-03-07 18:00:00
1988-03-08	4.003050000000002	1988-03-08 18:00:00
1988-03-09	13.000490000000013	1988-03-09 00:00:00
1988-03-11	6.002829999999989	1988-03-11 06:00:00
1988-03-14	4.003469999999993	1988-03-14 12:00:00
1988-03-15	6.002690000000001	1988-03-15 12:00:00
1988-03-16	6.000739999999951	1988-03-16 06:00:00
1988-03-17	8.001229999999993	1988-03-17 18:00:00
1988-03-18	6.000949999999989	1988-03-18 00:00:00
1988-03-29	11.000460000000004	1988-03-29 12:00:00
1988-11-10	7.000079999999997	1988-11-10 18:00:00
1988-11-15	3.0000200000000063	1988-11-15 12:00:00
1988-11-17	2.003389999999996	1988-11-17 00:00:00
1988-12-14	7.004369999999994	1988-12-14 18:00:00
1988-12-16	6.00206	1988-12-16 18:00:00
1988-12-17	6.001190000000008	1988-12-17 00:00:00
1988-12-29	12.000400000000013	1988-12-29 18:00:00
1988-12-30	6.002600000000001	1988-12-30 06:00:00
1988-12-31	4.001329999999996	1988-12-31 12:00:00
1989-01-01	3.0017400000000123	1989-01-01 00:00:00
1989-01-31	7.000079999999997	1989-01-31 18:00:00
1989-02-10	5.001550000000009	1989-02-10 18:00:00
1989-02-11	7.0013899999999865	1989-02-11 00:00:00
1989-02-19	12.001059999999995	1989-02-19 18:00:00
1989-02-21	6.0004399999999976	1989-02-21 12:00:00
1989-02-22	5.000560000000007	1989-02-22 18:00:00
1989-02-23	14.000020000000006	1989-02-23 18:00:00
1989-02-24	6.0006600000000105	1989-02-24 06:00:00
1989-02-25	5.00209000000001	1989-02-25 18:00:00
1989-02-26	3.0022500000000036	1989-02-26 00:00:00
1989-02-27	5.001710000000003	1989-02-27 18:00:00
1989-03-01	11.00112999999999	1989-03-01 18:00:00
1989-03-02	5.002470000000002	1989-03-02 06:00:00
1989-03-03	12.001050000000006	1989-03-03 06:00:00
1989-03-05	6.000730000000004	1989-03-05 18:00:00
1989-03-06	5.000619999999998	1989-03-06 00:00:00
1989-03-14	4.002330000000001	1989-03-14 06:00:00
1989-03-18	7.002520000000004	1989-03-18 18:00:00
1989-03-24	4.003809999999987	1989-03-24 06:00:00
1989-03-27	6.000460000000004	1989-03-27 06:00:00
1989-11-01	5.002970000000005	1989-11-01 12:00:00
1989-11-03	5.0014500000000055	1989-11-03 18:00:00
1989-11-04	13.000509999999991	1989-11-04 12:00:00
1989-11-12	4.00175999999999	1989-11-12 18:00:00
1989-11-13	3.001180000000005	1989-11-13 06:00:00
1989-11-27	2.001100000000008	1989-11-27 06:00:00
1989-11-28	4.000059999999991	1989-11-28 18:00:00
1989-11-29	4.000409999999988	1989-11-29 06:00:00
1989-12-08	12.000280000000004	1989-12-08 12:00:00
1990-01-09	2.002469999999988	1990-01-09 06:00:00
1990-01-10	6.000239999999991	1990-01-10 12:00:00
1990-01-11	5.000059999999991	1990-01-11 06:00:00
1990-01-23	2.0000200000000063	1990-01-23 06:00:00
1990-02-04	3.0037599999999998	1990-02-04 18:00:00
1990-02-05	5.001090000000005	1990-02-05 18:00:00
1990-02-06	7.001519999999999	1990-02-06 18:00:00
1990-02-08	4.00148999999999	1990-02-08 12:00:00
1990-02-10	4.003810000000001	1990-02-10 12:00:00
1990-02-15	12.002380000000002	1990-02-15 18:00:00
1990-02-18	6.0013899999999865	1990-02-18 18:00:00
1990-02-21	6.000499999999988	1990-02-21 18:00:00
1990-02-25	6.000589999999988	1990-02-25 06:00:00
1990-02-27	6.002219999999994	1990-02-27 12:00:00
1990-03-05	7.001589999999993	1990-03-05 18:00:00
1990-03-06	8.001200000000011	1990-03-06 18:00:00
1990-03-07	6.003050000000002	1990-03-07 00:00:00
1990-03-08	4.001290000000012	1990-03-08 06:00:00
1990-03-10	6.001869999999997	1990-03-10 18:00:00
1990-03-11	7.001170000000002	1990-03-11 06:00:00
1990-03-16	4.003910000000005	1990-03-16 18:00:00
1990-03-19	3.001550000000009	1990-03-19 18:00:00
1990-03-20	5.0006799999999885	1990-03-20 06:00:00
1990-03-29	17.00341000000003	1990-03-29 12:00:00
1990-11-05	6.001730000000009	1990-11-05 18:00:00
1990-11-06	4.0005999999999915	1990-11-06 00:00:00
1990-11-10	7.001769999999993	1990-11-10 18:00:00
1990-11-13	6.002890000000008	1990-11-13 12:00:00
1990-11-14	5.000769999999989	1990-11-14 06:00:00
1990-11-20	4.005760000000009	1990-11-20 06:00:00
1990-11-25	5.004610000000014	1990-11-25 18:00:00
1990-11-26	4.004809999999992	1990-11-26 06:00:00
1990-12-10	10.003060000000005	1990-12-10 12:00:00
1990-12-15	6.0024600000000135	1990-12-15 12:00:00
1990-12-27	12.003129999999999	1990-12-27 18:00:00
1991-01-03	6.001029999999986	1991-01-03 18:00:00
1991-01-07	7.001239999999996	1991-01-07 18:00:00
1991-01-09	3.0018699999999967	1991-01-09 18:00:00
1991-01-10	2.0025699999999915	1991-01-10 00:00:00
1991-01-11	3.002769999999998	1991-01-11 18:00:00
1991-01-12	4.001320000000007	1991-01-12 18:00:00
1991-01-27	5.003379999999993	1991-01-27 18:00:00
1991-01-28	6.00227000000001	1991-01-28 12:00:00
1991-01-30	6.0020000000000095	1991-01-30 06:00:00
1991-02-03	11.001080000000002	1991-02-03 18:00:00
1991-02-11	2.001039999999989	1991-02-11 18:00:00
1991-02-12	11.001159999999999	1991-02-12 06:00:00
